mcf_slope,mcf_area,cloud_field_offset,dense_mass_fraction,cloud_type
0.03891057728129757,12.538087078198942,0.024891300810458646,0.4413155883756213,0
0.03846552423908378,12.588846809274298,0.02447608277272114,0.441351820767496,0
0.03931570004646639,12.500776139480028,0.02526051187784646,0.44137579170548125,0
0.039087019958676104,12.507086067844678,0.024820272990498524,0.44119110288703495,0
0.038760267038099566,12.621649468229489,0.024258176567238544,0.4411496298415053,0
0.03938730480585662,12.440727604591919,0.026041898923788557,0.4414922130056823,0
0.03839968580555016,12.613010415895433,0.023676230168694294,0.44121041950304196,0
0.03929197182199063,12.582503361609273,0.0253310370125267,0.4414305637371178,0
0.03939965427434589,12.413760483246795,0.0255412213869682,0.4414354724286232,0
0.03787724782630101,12.718437812015592,0.023360380980588326,0.44106937343040814,0
0.039590068556217405,12.458488545453577,0.02648534115667732,0.44166519369361623,0
0.03903194451841064,12.53841355178741,0.024073538353428913,0.44107738641220295,0
0.03848329442895977,12.668292896510021,0.024400047188513768,0.44105679895898514,0
0.03946067095266189,12.373202581964758,0.02642630251626173,0.4418633419082248,0
0.037767898105585895,12.736962079569604,0.02289101426384794,0.440937900011619,0
0.03961073448173008,12.556951034250993,0.02621028753655553,0.4411871037820123,0
0.03936442136116902,12.424060432704048,0.025123567677925264,0.4414148957400051,0
0.03790494134029327,12.751229864616471,0.023174494738641777,0.4407622871173409,0
0.03963046474432098,12.394625542884306,0.027107023563525942,0.4419253883944809,0
0.03860240886197135,12.655870483290268,0.02331920820413124,0.44109130768288624,0
0.0389791593744859,12.640864446481073,0.025179824433781414,0.44127094655312726,0
0.03971253567539235,12.356921460850177,0.026299456552415806,0.44213621761630206,0
0.03767834859711228,12.785132479205735,0.022327271743277356,0.44063145785742763,0
0.040006919640418595,12.4983793575234,0.027158364098386227,0.4414161834396029,0
0.03915377988805823,12.532210733806412,0.024356910770189703,0.44110468250601415,0
0.03829904264344763,12.716236022313634,0.023584880277273793,0.44083772996397114,0
0.0398875825879561,12.346771296780442,0.02729922022328506,0.4422780057616197,0
0.03792135547461841,12.7570763606445,0.022346588218475863,0.4408174314232063,0
0.03938428126848233,12.607946973049884,0.026261756757744368,0.44134188053547757,0
0.03988662694414727,12.361644127178064,0.02576666595605509,0.44180639814392436,0
0.037741039571718156,12.803066981330732,0.02219290664225771,0.44013500532844935,0
0.039845221576036496,12.43101848343386,0.02779164106918506,0.4419837908716198,0
0.038898416119747654,12.63414365589533,0.023248409486394454,0.4407469317737147,0
0.03890329482946722,12.667225174792078,0.024523425242491653,0.4409936444670541,0
0.040105715383191354,12.302127636865247,0.027085185725483355,0.4427648415066846,0
0.03720905646670268,12.85389775534483,0.021634048814859558,0.4401940179782691,0
0.03958585790992615,12.576955703244531,0.027985067461768917,0.44118648589246307,0
0.03955535193376854,12.465231604560303,0.024901105258591853,0.4412068598306852,0
0.03822262749777543,12.77373103062563,0.02261125102291116,0.44019238016221846,0
0.03982869311260105,12.379803102082853,0.02801561876219845,0.4428182012509606,0
0.03808911109988649,12.80017577610415,0.022231542195458084,0.44052496723975665,0
0.038828505123632395,12.650922927743245,0.025832403277334933,0.44112286600178197,0
0.04074216331741413,12.28380313432326,0.02652703601893867,0.4423222624742697,0
0.037344235185855015,12.881820154168292,0.021337691890314318,0.4400462267354164,0
0.039668674661330866,12.496082692530187,0.028215239774650142,0.4419235175051715,0
0.03913509587300038,12.596696882338774,0.02374592064255597,0.44092034708166483,0
0.038729818648069445,12.710161916983232,0.023592436989383448,0.440578380993053,0
0.04038249947719461,12.303044405779938,0.027835712815802632,0.4429195538556174,0
0.03717391445663586,12.881503277870168,0.021272202122269178,0.4403328532101304,0
0.03951516020567439,12.64524635301314,0.02722764407758988,0.4409713162695482,0
0.040267778732870955,12.369941061309754,0.025646449629220282,0.4416079037315586,0
0.037950285402312,12.844730882975172,0.02160723714910211,0.4399619009268507,0
0.040034600642848285,12.437529509211746,0.0286140743345413,0.442746105529246,0
0.03832029241045376,12.763798274366398,0.02267161807218289,0.4404937245171117,0
